question_id,topic,claim_summary,reference_in_question,authoritative_source,status,risk_level,proposed_fix
TX-TRA-0048,TRAFFIC_SIGNALS,What is the key difference between a flashing yellow and a solid yellow signal? → Flashing yellow means proceed with caution; solid yellow means prepare to stop,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0049,TRAFFIC_SIGNALS,"At an intersection with a flashing red signal, two vehicles from different directions arrive at exactly the same time. Who has the right of way? → The vehicle on the right",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0050,TRAFFIC_SIGNALS,"During a power outage, traffic signals are completely out. You arrive at a busy intersection at the same time as several other vehicles. What governs right-of-way? → Standard four-way stop rules and b",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0051,TRAFFIC_SIGNALS,What does a steady WALK signal mean for pedestrians? → Begin crossing the street,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0052,TRAFFIC_SIGNALS,What does a steady DON'T WALK or raised hand signal mean? → Do not start crossing the street,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0053,TRAFFIC_SIGNALS,What does a flashing DON'T WALK signal mean? → Do not start crossing; finish crossing if already in the street,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0054,TRAFFIC_SIGNALS,You are a pedestrian and the WALK signal turns to a flashing DON'T WALK when you are halfway across a wide street. What should you do? → Continue crossing to the other side or to a safety island,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0055,TRAFFIC_SIGNALS,What does a pedestrian countdown timer indicate? → The number of seconds remaining to finish crossing before the DON'T WALK phase,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0056,TRAFFIC_SIGNALS,"As a driver with a green light, can you proceed through the crosswalk if the pedestrian signal shows DON'T WALK but a pedestrian is still crossing? → No, you must yield to any pedestrian in the crossw",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0057,TRAFFIC_SIGNALS,"A pedestrian countdown timer shows 3 seconds remaining as you approach the crosswalk. Should you start crossing? → No, do not start crossing if you cannot make it across safely",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0058,TRAFFIC_SIGNALS,What should drivers do when they see a pedestrian signal showing WALK for a crosswalk they want to turn through? → Wait for pedestrians to cross; they have the right of way,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0059,TRAFFIC_SIGNALS,"At an intersection with pedestrian signals, you have a green left arrow. What should the pedestrian signal show? → DON'T WALK, preventing pedestrians from crossing into your path",DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
TX-TRA-0060,TRAFFIC_SIGNALS,A pedestrian signal shows WALK but the traffic signal for vehicles shows green in the same direction. A driver wants to turn right. Who has the legal right of way? → The pedestrian; drivers must yield,DL-7: Traffic Signals,TX DPS DL-7 handbook / TX Transportation Code,PASS,,
